filename,title,feature,role
./help/search-social-commerce/reports/management/specialty/adwords-shopping-performance-report.md,'[!UICONTROL AdWords Shopping Performance Report]',"Search Reports, Search Specialty Reports",
./help/search-social-commerce/reports/management/specialty/bing-ads-geo-report.md,'[!UICONTROL Bing Ads Geo Report]',"Search Reports, Search Specialty Reports",
./help/search-social-commerce/reports/management/specialty/bing-ads-search-query-report.md,'[!UICONTROL Bing Ads Search Query Report]',"Search Reports, Search Specialty Reports",
./help/search-social-commerce/reports/management/specialty/campaign-daily-impression-share-report.md,'[!UICONTROL Campaign Daily Impression Share Report]',"Search Reports, Search Specialty Reports",
./help/search-social-commerce/reports/management/specialty/keyword-daily-impression-share-report.md,'[!UICONTROL Keyword Daily Impression Share Report]',"Search Reports, Search Specialty Reports",
./help/search-social-commerce/reports/management/specialty/rsa-asset-report.md,'[!UICONTROL RSA Asset Report]',"Search Reports, Search Specialty Reports",
./help/search-social-commerce/reports/management/specialty/msa-ad-extension-detail-report.md,"""[!UICONTROL MSA Ad Extension Detail Report]""","Search Reports, Search Specialty Reports",
./help/search-social-commerce/reports/management/specialty/msa-ad-extension-by-keyword-report.md,"""[!UICONTROL MSA Ad Extension by Keyword Report]""","Search Reports, Search Specialty Reports",
./help/search-social-commerce/reports/management/specialty/msa-ad-extension-by-ad-report.md,"""[!UICONTROL MSA Ad Extension by Ad Report]""","Search Reports, Search Specialty Reports",
./help/search-social-commerce/reports/management/specialty/specialty-report-generate.md,Generate a specialty report,"Search Reports, Search Specialty Reports",
./help/search-social-commerce/reports/management/specialty/specialty-report-settings.md,Specialty report settings,"Search Reports, Search Specialty Reports",
./help/search-social-commerce/reports/management/specialty/specialty-report-columns.md,Report columns for specialty reports,"Search Reports, Search Specialty Reports",
./help/search-social-commerce/reports/management/model-accuracy/model-accuracy-report-about.md,About model accuracy reports,"Search Reports, Search Model Accuracy Reports",
./help/search-social-commerce/reports/management/model-accuracy/forecast-accuracy-report.md,'[!UICONTROL Forecast Accuracy Report]',"Search Reports, Search Model Accuracy Reports",
./help/search-social-commerce/reports/management/model-accuracy/forecast-accuracy-actuals-report.md,'[!UICONTROL Forecast Accuracy (Actuals) Report]',"Search Reports, Search Model Accuracy Reports",
./help/search-social-commerce/reports/management/model-accuracy/model-accuracy-report-generate.md,Generate a model accuracy report,"Search Reports, Search Model Accuracy Reports",
./help/search-social-commerce/reports/management/model-accuracy/model-accuracy-report-settings.md,Model accuracy report settings,"Search Reports, Search Model Accuracy Reports",
./help/search-social-commerce/reports/management/report-generate-from-existing.md,Generate a report from an existing report,Search Reports,
./help/search-social-commerce/reports/management/report-generate-from-template.md,Generate a report from a template,Search Reports,
./help/search-social-commerce/reports/management/report-delete.md,Delete reports,Search Reports,
./help/search-social-commerce/reports/management/report-view-save.md,View or save a report,Search Reports,
./help/search-social-commerce/reports/automation/templates/template-about.md,About report templates,Search Reports,
./help/search-social-commerce/reports/automation/templates/template-view.md,View a report template,Search Reports,
./help/search-social-commerce/reports/automation/templates/template-create.md,Create a report template,Search Reports,
./help/search-social-commerce/reports/automation/templates/template-edit.md,Edit a report template,Search Reports,
./help/search-social-commerce/reports/automation/templates/template-delete.md,Delete a report template,Search Reports,
./help/search-social-commerce/reports/automation/spreadsheet-feeds/spreadsheet-feed-about.md,About spreadsheet report feeds,Search Reports,
./help/search-social-commerce/reports/automation/spreadsheet-feeds/spreadsheet-feed-create-excel-template.md,Create an [!DNL Excel] template for a spreadsheet report feed,Search Reports,
./help/search-social-commerce/reports/automation/spreadsheet-feeds/spreadsheet-feed-create.md,Create a spreadsheet report feed,Search Reports,
./help/search-social-commerce/reports/automation/spreadsheet-feeds/spreadsheet-feed-edit.md,Edit spreadsheet report feed settings,Search Reports,
./help/search-social-commerce/reports/automation/spreadsheet-feeds/spreadsheet-feed-refresh.md,Manually refresh spreadsheet report feeds,Search Reports,
./help/search-social-commerce/reports/automation/spreadsheet-feeds/spreadsheet-feed-view-or-save.md,View or save a spreadsheet report feed file,Search Reports,
./help/search-social-commerce/reports/automation/spreadsheet-feeds/spreadsheet-feed-delete.md,Delete spreadsheet report feeds,Search Reports,
./help/search-social-commerce/reports/automation/spreadsheet-feeds/spreadsheet-feed-settings.md,Spreadsheet report feed settings,Search Reports,
./help/search-social-commerce/reports/automation/ftp-reports.md,FTP access to reports,Search Reports,
./help/search-social-commerce/reports/attribution-rules.md,How attribution rules are calculated,Search Reports,
./help/search-social-commerce/reports/faqs-report.md,FAQs About Custom Reports,Search Reports,
./help/search-social-commerce/notifications/notification-about.md,About notifications,Search Notifications,
./help/search-social-commerce/notifications/notification-view.md,View your notifications,Search Notifications,
./help/search-social-commerce/notifications/notification-mark-read-unread.md,Mark a notification as read or unread,Search Notifications,
./help/search-social-commerce/notifications/notification-delete.md,Delete a notification,Search Notifications,
./help/search-social-commerce/notifications/notification-edit.md,Edit your notification settings,Search Notifications,
./help/search-social-commerce/notifications/notifications-push-enable-disable.md,Enable and disable push notifications from [!UICONTROL Notification Center],Search Notifications,
./help/search-social-commerce/notifications/notification-app-install-uninstall.md,Install and uninstall the [!UICONTROL Notification Center] web application,Search Notifications,
./help/search-social-commerce/alerts/alert-about.md,About custom alerts,Search Alerts,
./help/search-social-commerce/alerts/alert-template-create.md,Create a custom alert template,Search Alerts,
./help/search-social-commerce/alerts/alert-template-edit.md,Edit a custom alert template,Search Alerts,
./help/search-social-commerce/alerts/alert-template-pause.md,Pause a custom alert template,Search Alerts,
./help/search-social-commerce/alerts/alert-template-activate.md,Activate a custom alert template,Search Alerts,
./help/search-social-commerce/alerts/alert-template-delete.md,Delete a custom alert template,Search Alerts,
./help/search-social-commerce/alerts/alert-template-settings.md,Custom alert template settings,Search Alerts,
./help/search-social-commerce/alerts/alert-view.md,View custom alert,Search Alerts,
./help/search-social-commerce/alerts/alert-export-data.md,Export data for custom alerts,Search Alerts,
./help/search-social-commerce/reports/change-history-view.md,View the [!UICONTROL Change History] report,Search Reports,
./help/search-social-commerce/recommendations/recommendation-support.md,About publisher recommendations and insights support,Search Recommendations,
./help/search-social-commerce/recommendations/recommendation-view.md,View publisher recommendations and performance insights,Search Recommendations,
./help/search-social-commerce/recommendations/google-recommendation-apply-dismiss.md,Apply or dismiss a [!DNL Google Ads] recommendation,Search Recommendations,
./help/search-social-commerce/recommendations/google-recommendation-view-log.md,View the recommendations log for a [!DNL Google Ads] account,Search Recommendations,
./help/search-social-commerce/recommendations/recommendation-best-practices.md,Best practices for using publisher recommendations and insights with portfolios,Search Recommendations,
./help/search-social-commerce/tools/password-change.md,Change your password,Search Tools,
./help/search-social-commerce/tools/tracking-tools-about.md,About the tools to create and decode tracking tags,"Search Tools, Search Tracking",
./help/search-social-commerce/tools/click-tracking-url-generate.md,Generate a click-tracking URL,"Search Tools, Search Tracking",
./help/search-social-commerce/tools/click-tracking-url-decode.md,Decode a click-tracking URL,"Search Tools, Search Tracking",
./help/search-social-commerce/tools/conversion-tag-generate.md,Generate an Adobe Advertising conversion-tracking tag,"Search Tools, Search Tracking",
./help/search-social-commerce/tools/conversion-metrics-upload-to-google.md,Upload conversion metrics to [!DNL Google Ads],Search Tools,
./help/search-social-commerce/tools/objective-upload-to-networks.md,Enable uploading of objectives to ad networks,Search Tools,
./help/search-social-commerce/tools/metrics-upload-tracking-campaigns/naver-tracking-campaigns-upload-metrics.md,Upload traffic and conversion metrics for [!DNL Naver] tracking-only accounts,Search Tools,
./help/search-social-commerce/tools/metrics-upload-tracking-campaigns/naver-tracking-campaigns-data-requirements.md,Data requirements for traffic and conversion metrics for [!DNL Naver] tracking-only accounts,Search Tools,
./help/search-social-commerce/tools/sync-inventory.md,Enable additional inventory synchronization,Search Tools,
./help/search-social-commerce/tools/google-campaign-replication-in-microsoft.md,Replicate [!DNL Google Ads] campaigns in [!DNL Microsoft® Advertising],Search Tools,
./help/search-social-commerce/admin/role-about.md,About roles,Search Admin,
./help/search-social-commerce/admin/manager-accounts.md,Manage credentials for ad network manager accounts,Search Admin,
./help/search-social-commerce/admin/sync-adobe-audiences.md,Sync [!DNL Adobe] audiences,Search Admin,
./help/search-social-commerce/admin/data-sources/data-source-about.md,About syncing [!DNL Google Analytics] conversion metrics,"Search Admin, Search Data Sources","User, Admin"
./help/search-social-commerce/admin/data-sources/data-source-prerequisites.md,Prerequisites for configuring a [!DNL Google Analytics] data source,"Search Admin, Search Data Sources","User, Admin"
./help/search-social-commerce/admin/data-sources/data-source-configure.md,Configure a [!DNL Google Analytics] view as a data source,"Search Admin, Search Data Sources","User, Admin"
./help/search-social-commerce/admin/data-sources/data-source-edit.md,Edit a [!DNL Google Analytics] data source,"Search Admin, Search Data Sources","User, Admin"
./help/search-social-commerce/admin/data-sources/data-source-pause.md,Pause syncing of a data source,"Search Admin, Search Data Sources","User, Admin"
./help/search-social-commerce/admin/data-sources/data-source-reauthenticate.md,Reauthenticate a [!DNL Google Analytics] data source,"Search Admin, Search Data Sources","User, Admin"
./help/search-social-commerce/admin/data-sources/data-source-settings.md,'[!DNL Google Analytics] data source settings',Search Data Sources,"User, Admin"
./help/search-social-commerce/admin/data-sources/data-source-ga-metrics.md,Available [!DNL Google Analytics] metrics,"Search Admin, Search Data Sources","User, Admin"
./help/search-social-commerce/admin/transaction-properties/transaction-property-about.md,About managing an advertiser's transaction properties,"Search Admin, Search Transaction Properties",
./help/search-social-commerce/admin/transaction-properties/transaction-property-view-tracked.md,View the transaction properties tracked for an advertiser,"Search Admin, Search Transaction Properties",
./help/search-social-commerce/admin/transaction-properties/transaction-property-edit-available.md,Change the transaction properties available in management views and reports,"Search Admin, Search Transaction Properties",
./help/search-social-commerce/admin/transaction-properties/transaction-property-edit-display-name.md,Change the display name for a transaction property,"Search Admin, Search Transaction Properties",
help/search-social-commerce/get-help.md,Get help,,
help/search-social-commerce/glossary.md,Glossary,Search Introduction,
